Dimension,Modalites,Indicateurs,Chapitre_annuaire,Année,Valeurs
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 30 - 34 ans / Total,Effectif de la population,,2018,1269.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 35 - 39 ans / Masculin,Effectif de la population,,2018,473.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 35 - 39 ans / Féminin,Effectif de la population,,2018,527.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 35 - 39 ans / Total,Effectif de la population,,2018,1000.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 40 - 44 ans / Masculin,Effectif de la population,,2018,400.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 40 - 44 ans / Féminin,Effectif de la population,,2018,461.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 40 - 44 ans / Total,Effectif de la population,,2018,861.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 45 - 49 ans / Masculin,Effectif de la population,,2018,371.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 45 - 49 ans / Féminin,Effectif de la population,,2018,593.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 45 - 49 ans / Total,Effectif de la population,,2018,964.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 50  - 54 ans / Masculin,Effectif de la population,,2018,273.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 50  - 54 ans / Féminin,Effectif de la population,,2018,517.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 50  - 54 ans / Total,Effectif de la population,,2018,790.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 55 - 59 ans / Masculin,Effectif de la population,,2018,235.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 55 - 59 ans / Féminin,Effectif de la population,,2018,328.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 55 - 59 ans / Total,Effectif de la population,,2018,56.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 60 - 64 ans / Masculin,Effectif de la population,,2018,255.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 60 - 64 ans / Féminin,Effectif de la population,,2018,359.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 60 - 64 ans / Total,Effectif de la population,,2018,614.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 65 - 69 ans / Masculin,Effectif de la population,,2018,194.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 65 - 69 ans / Féminin,Effectif de la population,,2018,220.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 65 - 69 ans / Total,Effectif de la population,,2018,414.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 70 - 74 ans / Masculin,Effectif de la population,,2018,147.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 70 - 74 ans / Féminin,Effectif de la population,,2018,207.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 70 - 74 ans / Total,Effectif de la population,,2018,354.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 75 - 79 ans / Masculin,Effectif de la population,,2018,74.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 75 - 79 ans / Féminin,Effectif de la population,,2018,76.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 75 - 79 ans / Total,Effectif de la population,,2018,150.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 80 - 84 ans / Masculin,Effectif de la population,,2018,43.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 80 - 84 ans / Féminin,Effectif de la population,,2018,49.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 80 - 84 ans / Total,Effectif de la population,,2018,92.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 85 - 89 ans / Masculin,Effectif de la population,,2018,9.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 85 - 89 ans / Féminin,Effectif de la population,,2018,15.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 85 - 89 ans / Total,Effectif de la population,,2018,24.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 90 - 94 ans / Masculin,Effectif de la population,,2018,3.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 90 - 94 ans / Féminin,Effectif de la population,,2018,2.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 90 - 94 ans / Total,Effectif de la population,,2018,5.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 95 ans et plus / Féminin,Effectif de la population,,2018,9.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / 95 ans et plus / Total,Effectif de la population,,2018,9.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / Total_Groupe_Âges / Masculin,Effectif de la population,,2018,108011.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / Total_Groupe_Âges / Féminin,Effectif de la population,,2018,11020.0
Sous-préfecture / Groupe d'âges / Sexe,Bonguera / Total_Groupe_Âges / Total,Effectif de la population,,2018,21831.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 0 - 4 ans / Masculin,Effectif de la population,,2018,1410.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 0 - 4 ans / Féminin,Effectif de la population,,2018,1417.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 0 - 4 ans / Total,Effectif de la population,,2018,2827.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 5 - 9 ans / Masculin,Effectif de la population,,2018,1297.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 5 - 9 ans / Féminin,Effectif de la population,,2018,1249.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 5 - 9 ans / Total,Effectif de la population,,2018,2546.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 10 - 14 ans / Masculin,Effectif de la population,,2018,829.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 10 - 14 ans / Féminin,Effectif de la population,,2018,718.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 10 - 14 ans / Total,Effectif de la population,,2018,1547.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 15 - 19 ans / Masculin,Effectif de la population,,2018,472.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 15 - 19 ans / Féminin,Effectif de la population,,2018,467.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 15 - 19 ans / Total,Effectif de la population,,2018,939.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 20 - 24 ans / Masculin,Effectif de la population,,2018,459.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 20 - 24 ans / Féminin,Effectif de la population,,2018,472.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 20 - 24 ans / Total,Effectif de la population,,2018,931.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 25 - 29 ans / Masculin,Effectif de la population,,2018,350.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 25 - 29 ans / Féminin,Effectif de la population,,2018,467.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 25 - 29 ans / Total,Effectif de la population,,2018,817.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 30 - 34 ans / Masculin,Effectif de la population,,2018,342.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 30 - 34 ans / Féminin,Effectif de la population,,2018,375.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 30 - 34 ans / Total,Effectif de la population,,2018,717.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 35 - 39 ans / Masculin,Effectif de la population,,2018,240.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 35 - 39 ans / Féminin,Effectif de la population,,2018,274.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 35 - 39 ans / Total,Effectif de la population,,2018,514.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 40 - 44 ans / Masculin,Effectif de la population,,2018,252.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 40 - 44 ans / Féminin,Effectif de la population,,2018,298.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 40 - 44 ans / Total,Effectif de la population,,2018,550.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 45 - 49 ans / Masculin,Effectif de la population,,2018,177.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 45 - 49 ans / Féminin,Effectif de la population,,2018,209.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 45 - 49 ans / Total,Effectif de la population,,2018,386.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 50  - 54 ans / Masculin,Effectif de la population,,2018,184.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 50  - 54 ans / Féminin,Effectif de la population,,2018,281.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 50  - 54 ans / Total,Effectif de la population,,2018,465.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 55 - 59 ans / Masculin,Effectif de la population,,2018,112.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 55 - 59 ans / Féminin,Effectif de la population,,2018,154.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 55 - 59 ans / Total,Effectif de la population,,2018,266.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 60 - 64 ans / Masculin,Effectif de la population,,2018,135.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 60 - 64 ans / Féminin,Effectif de la population,,2018,139.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 60 - 64 ans / Total,Effectif de la population,,2018,274.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 65 - 69 ans / Masculin,Effectif de la population,,2018,108.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 65 - 69 ans / Féminin,Effectif de la population,,2018,118.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 65 - 69 ans / Total,Effectif de la population,,2018,266.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 70 - 74 ans / Masculin,Effectif de la population,,2018,59.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 70 - 74 ans / Féminin,Effectif de la population,,2018,84.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 70 - 74 ans / Total,Effectif de la population,,2018,143.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 75 - 79 ans / Masculin,Effectif de la population,,2018,37.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 75 - 79 ans / Féminin,Effectif de la population,,2018,30.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 75 - 79 ans / Total,Effectif de la population,,2018,67.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 80 - 84 ans / Masculin,Effectif de la population,,2018,31.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 80 - 84 ans / Féminin,Effectif de la population,,2018,29.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 80 - 84 ans / Total,Effectif de la population,,2018,60.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 85 - 89 ans / Masculin,Effectif de la population,,2018,9.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 85 - 89 ans / Féminin,Effectif de la population,,2018,17.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 85 - 89 ans / Total,Effectif de la population,,2018,26.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 90 - 94 ans / Masculin,Effectif de la population,,2018,3.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 90 - 94 ans / Féminin,Effectif de la population,,2018,6.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 90 - 94 ans / Total,Effectif de la population,,2018,9.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 95 ans et plus / Masculin,Effectif de la population,,2018,1.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 95 ans et plus / Féminin,Effectif de la population,,2018,4.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / 95 ans et plus / Total,Effectif de la population,,2018,5.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / Total_Groupe_Âges / Masculin,Effectif de la population,,2018,6507.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / Total_Groupe_Âges / Féminin,Effectif de la population,,2018,6808.0
Sous-préfecture / Groupe d'âges / Sexe,Kondossou / Total_Groupe_Âges / Total,Effectif de la population,,2018,13315.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 0 - 4 ans / Masculin,Effectif de la population,,2018,4563.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 0 - 4 ans / Féminin,Effectif de la population,,2018,4418.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 0 - 4 ans / Total,Effectif de la population,,2018,8981.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 5 - 9 ans / Masculin,Effectif de la population,,2018,4606.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 5 - 9 ans / Féminin,Effectif de la population,,2018,4371.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 5 - 9 ans / Total,Effectif de la population,,2018,8977.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 10 - 14 ans / Masculin,Effectif de la population,,2018,4638.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 10 - 14 ans / Féminin,Effectif de la population,,2018,3679.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 10 - 14 ans / Total,Effectif de la population,,2018,8317.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 15 - 19 ans / Masculin,Effectif de la population,,2018,3201.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 15 - 19 ans / Féminin,Effectif de la population,,2018,2563.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 15 - 19 ans / Total,Effectif de la population,,2018,5764.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 20 - 24 ans / Masculin,Effectif de la population,,2018,2121.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 20 - 24 ans / Féminin,Effectif de la population,,2018,2093.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 20 - 24 ans / Total,Effectif de la population,,2018,4214.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 25 - 29 ans / Masculin,Effectif de la population,,2018,1728.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 25 - 29 ans / Féminin,Effectif de la population,,2018,2057.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 25 - 29 ans / Total,Effectif de la population,,2018,3785.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 30 - 34 ans / Masculin,Effectif de la population,,2018,1689.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 30 - 34 ans / Féminin,Effectif de la population,,2018,1794.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 30 - 34 ans / Total,Effectif de la population,,2018,3483.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 35 - 39 ans / Masculin,Effectif de la population,,2018,1400.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 35 - 39 ans / Féminin,Effectif de la population,,2018,1353.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 35 - 39 ans / Total,Effectif de la population,,2018,2753.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 40 - 44 ans / Masculin,Effectif de la population,,2018,1069.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 40 - 44 ans / Féminin,Effectif de la population,,2018,1205.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 40 - 44 ans / Total,Effectif de la population,,2018,2274.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 45 - 49 ans / Masculin,Effectif de la population,,2018,1017.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 45 - 49 ans / Féminin,Effectif de la population,,2018,1167.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 45 - 49 ans / Total,Effectif de la population,,2018,2184.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 50  - 54 ans / Masculin,Effectif de la population,,2018,757.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 50  - 54 ans / Féminin,Effectif de la population,,2018,1128.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 50  - 54 ans / Total,Effectif de la population,,2018,1885.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 55 - 59 ans / Masculin,Effectif de la population,,2018,655.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 55 - 59 ans / Féminin,Effectif de la population,,2018,931.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 55 - 59 ans / Total,Effectif de la population,,2018,1586.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 60 - 64 ans / Masculin,Effectif de la population,,2018,560.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 60 - 64 ans / Féminin,Effectif de la population,,2018,787.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 60 - 64 ans / Total,Effectif de la population,,2018,1347.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 65 - 69 ans / Masculin,Effectif de la population,,2018,364.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 65 - 69 ans / Féminin,Effectif de la population,,2018,737.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 65 - 69 ans / Total,Effectif de la population,,2018,1101.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 70 - 74 ans / Masculin,Effectif de la population,,2018,381.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 70 - 74 ans / Féminin,Effectif de la population,,2018,539.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 70 - 74 ans / Total,Effectif de la population,,2018,920.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 75 - 79 ans / Masculin,Effectif de la population,,2018,269.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 75 - 79 ans / Féminin,Effectif de la population,,2018,313.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 75 - 79 ans / Total,Effectif de la population,,2018,582.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 80 - 84 ans / Masculin,Effectif de la population,,2018,179.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 80 - 84 ans / Féminin,Effectif de la population,,2018,191.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 80 - 84 ans / Total,Effectif de la population,,2018,370.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 85 - 89 ans / Masculin,Effectif de la population,,2018,39.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 85 - 89 ans / Féminin,Effectif de la population,,2018,60.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 85 - 89 ans / Total,Effectif de la population,,2018,99.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 90 - 94 ans / Masculin,Effectif de la population,,2018,15.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 90 - 94 ans / Féminin,Effectif de la population,,2018,22.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 90 - 94 ans / Total,Effectif de la population,,2018,37.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 95 ans et plus / Masculin,Effectif de la population,,2018,9.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 95 ans et plus / Féminin,Effectif de la population,,2018,12.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / 95 ans et plus / Total,Effectif de la population,,2018,21.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / Total_Groupe_Âges / Masculin,Effectif de la population,,2018,29260.0
Sous-préfecture / Groupe d'âges / Sexe,M'Bahiakro / Total_Groupe_Âges / Féminin,Effectif de la population,,2018,29420.0
